region,province,municipality_city,housing_units,strong_ratio,light_ratio,salvage_ratio,total_population,hospital,rural_health_unit,barangay_health_station,municipal_health_office,birthing_home,number_of_evacuation_center,drr_adoption_pct,deaths_per_100k,missing_per_100k,affected_per_100k,housing_resilience_score,health_access_index,evacuation_capacity,population_pressure,disaster_intensity_municipal,vulnerability_index,impact_score,risk_class
REGION II,CAGAYAN,PIAT,5515,0.6893925657298278,0.3069809610154125,0.0016319129646418858,23597,1,1,11,0,0,1,100,0.3,0,44133.8,0.8428830462375341,13,0.0423782684239522,4.278694469628286,9.251033421575398,4.382347053777191,4.11783361260357,Low
REGION II,CAGAYAN,RIZAL,4033,0.5088023803620134,0.477312174559881,0.011901810066947682,17994,0,1,5,0,1,8,100,0.3,0,44133.8,0.7474584676419539,7,0.444592641991775,4.461691048847012,8.979982101301827,4.6479662162186735,4.293950292644013,High
REGION II,CAGAYAN,SANCHEZ MIRA,5594,0.7356095816946728,0.2577761887736861,0.006256703611011798,24541,1,1,5,0,1,9,100,0.3,0,44133.8,0.8644976760815158,8,0.36673322195509556,4.387021809081158,9.290255331274858,4.459389974221911,4.2220883012076165,Low
REGION II,CAGAYAN,SANTA ANA,7723,0.7118995209115628,0.28175579438042214,0.0047908843713582805,32906,1,1,6,0,0,16,100,0.3,0,44133.8,0.8527774181017739,8,0.486233513644928,4.260779489835556,9.583541686274943,4.3341654192796,4.1005921604542594,Low
REGION II,CAGAYAN,SANTA PRAXEDES,980,0.6448979591836734,0.34591836734693876,0.007142857142857143,4154,0,1,0,0,1,22,100,0.3,0,44133.8,0.8178571428571428,2,5.296100144439095,4.238775510204082,7.514434851410639,3.9382670656253316,4.079415437605571,Low
REGION II,CAGAYAN,SANTA TERESITA,4282,0.7596917328351238,0.22979915927136851,0.0028024287716020553,19038,0,1,13,0,1,1,100,0.3,0,44133.8,0.874591312470808,15,0.05252652589557727,4.44605324614666,9.036373809766896,4.50928262429678,4.278900405337532,Low
REGION II,CAGAYAN,SANTO NIÑO,6439,0.5333126261841901,0.4589221928870943,0.002329554278614692,27219,0,1,5,0,1,1,100,0.3,0,44133.8,0.7627737226277372,7,0.03673904258055035,4.22720919397422,9.393816318788845,4.434838118855184,4.068283966058956,Low
REGION II,CAGAYAN,SOLANA,18594,0.7257717543293536,0.26922663224696136,0.0036570936861353123,82502,0,1,38,0,2,8,100,0.3,0,44133.8,0.8603850704528343,41,0.09696734624615161,4.4370226954931695,10.502667818212334,4.409446585340963,4.270209365281921,Low
REGION II,CAGAYAN,TUAO,13540,0.7460856720827179,0.23847858197932054,0.012629246676514033,61535,1,2,9,0,2,4,100,0.3,0,44133.8,0.8653249630723782,14,0.06500365645567563,4.544682422451994,10.209460758898862,4.620065990272503,4.373821540804537,Low
REGION II,CAGAYAN,TUGUEGARAO CITY,32674,0.9146722164412071,0.08242027299993879,0.0023566138213870357,153502,7,1,35,0,5,1,100,0.3,0,44133.8,0.9558823529411765,48,0.006514573100024755,4.697986166370815,11.123546176289436,4.555860693418352,4.521361710855924,Low
REGION II,ISABELA,ALICIA,16888,0.8174443391757461,0.1662719090478446,0.007697773567029844,71504,3,1,34,0,4,20,100,0.3,0,44133.8,0.9005802936996684,42,0.2797046319087044,4.234012316437707,10.359602899008964,4.145924753221548,4.074831319825312,Low
REGION II,ISABELA,ANGADANAN,9834,0.7557453731950377,0.2361195851128737,0.0019320724018710596,43061,0,1,6,0,1,63,100,0.3,0,44133.8,0.8738051657514745,8,1.4630408025823833,4.378787878787879,9.852488151852329,4.343449970542649,4.214163931948213,Low
REGION II,ISABELA,AURORA,8434,0.8410007114062129,0.14394119041972966,0.00652122361868627,35017,0,1,16,0,3,3,100,0.3,0,44133.8,0.9129713066160777,20,0.0856726732729817,4.151885226464311,9.645716181373032,4.15436357466919,3.9957918618788915,Low
REGION II,ISABELA,BENITO SOLIVEN,6858,0.6443569553805775,0.34660250801983084,0.0017497812773403325,29624,0,1,22,0,0,1,100,0.3,0,44133.8,0.8176582093904929,23,0.033756413718606534,4.319626713327501,9.478479145979152,4.410390665836247,4.157226976663647,Low
REGION II,ISABELA,BURGOS,5672,0.8141748942172073,0.1770098730606488,0.004231311706629055,23784,0,1,13,0,1,17,100,0.3,0,44133.8,0.9026798307475318,15,0.7147662293979146,4.193229901269394,9.258926167073202,4.168920033297,4.035582151375613,Low
REGION II,ISABELA,CABAGAN,9866,0.7882627204540847,0.20616257855260492,0.0017230893979322927,50174,1,1,16,0,0,12,100,0.3,0,44133.8,0.8913440097303872,18,0.23916769641647068,5.085546320697344,10.005359941778199,5.103685284107217,4.894351238787852,High
REGION II,ISABELA,CABATUAN,9036,0.8888888888888888,0.10391766268260293,0.004094732182381585,39413,2,1,6,0,1,6,100,0.3,0,44133.8,0.9408477202301903,10,0.15223403445563646,4.361775121735281,9.763971017943517,4.369321789675992,4.197790782771163,Low
REGION II,ISABELA,CAUAYAN,30207,0.8136855695699672,0.1778064686993081,0.004105008772801007,129523,5,2,55,0,2,5,100,0.3,0,44133.8,0.9025888039196213,64,0.03860318244636088,4.287847187737942,10.95369378425868,4.1338597251860705,4.126642227134511,Low
REGION II,ISABELA,SANTIAGO,30158,0.8217388420982824,0.15780224152795277,0.013462431195702633,134830,7,1,37,0,6,32,100,0.3,0,44133.8,0.9006399628622588,51,0.23733590447229844,4.470787187479276,10.993849349810027,4.3514888830246,4.302704454847161,Low
REGION II,ISABELA,CORDON,10264,0.7927708495713173,0.20167575993764614,0.0012665627435697584,42926,1,1,25,0,2,22,100,0.3,0,44133.8,0.8936087295401404,29,0.5125099007594465,4.182190179267343,9.849348305210928,4.1306995430488875,4.02495747633594,Low
REGION II,ISABELA,DELFIN ALBANO,6554,0.8263655782728105,0.16722612145254806,6.103143118706134e-4,26614,0,1,5,0,0,20,100,0.3,0,44133.8,0.9099786389990846,6,0.7514841812579844,4.060726274031126,9.371340345233802,4.0608508085098975,3.9080601013889416,Low
REGION II,ISABELA,DINAPIGUE,1229,0.5134255492270138,0.45077298616761596,0.024410089503661515,5005,0,1,5,0,0,5,100,0.3,0,44133.8,0.7388120423108218,6,0.999000999000999,4.072416598860863,7.700707841224989,4.221312214698633,3.9193109193353624,Low
REGION II,ISABELA,DIVILACAN,1260,0.31507936507936507,0.6658730158730158,0.0031746031746031746,5687,0,1,3,0,0,3,100,0.3,0,44133.8,0.6480158730158729,4,0.5275189027606823,4.5134920634920634,7.828399029508234,4.803320557650955,4.343803807725892,High
REGION II,ISABELA,ECHAGUE,18536,0.7827470867501078,0.21326068191627104,0.0016184721622788088,79094,2,1,58,0,3,64,100,0.3,0,44133.8,0.8893774277082434,64,0.8091637798063065,4.267047906776003,10.460483484615624,4.057021669060114,4.1066249113689155,Low
REGION II,ISABELA,GAMU,6666,0.8514851485148515,0.14521452145214522,9.000900090009e-4,29904,1,1,12,0,1,3,100,0.3,0,44133.8,0.9240924092409241,15,0.10032102728731943,4.486048604860486,9.487885836974387,4.495529812803661,4.317392107334248,Low
REGION II,ISABELA,ILAGAN,33887,0.8443946056009679,0.14822793401599432,0.0034526514592616636,145568,3,2,92,0,2,15,100,0.3,0,44133.8,0.918508572608965,99,0.10304462519234997,4.295688612152153,11.07047671592858,3.983819071830455,4.134188847079621,Low
REGION II,ISABELA,JONES,10543,0.7356539884283411,0.24822156881343072,0.009674665654936925,45666,1,1,42,0,1,0,100,0.3,0,44133.8,0.8597647728350564,45,0,4.331404723513232,9.91122147381876,4.297533796560965,4.168562183366687,Low
REGION II,ISABELA,LUNA,4486,0.8954525189478377,0.09362460989745876,0.005572893446277307,19326,0,1,4,0,0,20,100,0.3,0,44133.8,0.9422648238965671,5,1.034875297526648,4.3080695497102095,9.051386394127512,4.254316781417083,4.1461043136299915,Low
REGION II,ISABELA,MACONACON,935,0.36149732620320857,0.6331550802139038,0.0042780748663101605,4253,0,1,3,0,1,3,100,0.3,0,44133.8,0.6780748663101605,5,0.7053844345168117,4.548663101604278,7.537975052130188,4.788539148625892,4.377652563218176,High
REGION II,ISABELA,MALLIG,7588,0.7171850289931471,0.2709541381128097,0.010938323668950976,30459,0,1,7,0,1,6,100,0.3,0,44133.8,0.852662098049552,9,0.19698611247907025,4.014101212440695,9.506273722733223,4.109679786117961,3.8631879453680735,Low
REGION II,ISABELA,NAGUILIAN,7299,0.7548979312234553,0.24236196739279353,2.740101383751199e-4,31902,1,1,15,1,0,3,100,0.3,0,44133.8,0.876078914919852,18,0.0940379913485048,4.370735717221537,9.552557544946724,4.417127988133124,4.206414497678634,Low
REGION II,ISABELA,PALANAN,3818,0.29229963331587216,0.6951283394447355,0.003666841278156103,17260,0,1,15,0,0,11,100,0.3,0,44133.8,0.63986380303824,16,0.6373117033603708,4.520691461498166,8.938340772197218,4.762230379741504,4.350732538746645,High
REGION II,ISABELA,QUEZON,5872,0.6951634877384196,0.3012602179836512,0.0011920980926430518,25860,0,1,10,0,3,2,100,0.3,0,44133.8,0.8457935967302452,14,0.07733952049497293,4.403950953678474,9.342602807565175,4.497671369595852,4.238380981404879,Low
REGION II,ISABELA,QUIRINO,6258,0.812879514221796,0.1850431447746884,0.001278363694471077,24501,0,1,22,0,1,1,100,0.3,0,44133.8,0.9054010866091402,24,0.0408146606260969,3.9151486097794823,9.288624226789867,3.9136257773057106,3.767955543011392,Low
REGION II,ISABELA,RAMON,13040,0.8226993865030675,0.1696319018404908,0.0031441717791411044,52707,0,1,19,0,1,0,100,0.3,0,44133.8,0.9075153374233129,21,0,4.041947852760736,10.054609081414604,4.053725913988756,3.889987669518021,Low
REGION II,ISABELA,REINA MERCEDES,5828,0.8603294440631435,0.12594371997254633,0.008407687028140013,26998,0,1,10,0,0,18,100,0.3,0,44133.8,0.9233013040494167,11,0.6667160530409659,4.632463967055593,9.38566453048193,4.607424687693079,4.458302869747465,Low
REGION II,ISABELA,ROXAS,14149,0.7985723372676514,0.17824581242490636,0.016114213018587887,61773,4,1,15,0,1,20,100,0.3,0,44133.8,0.8876952434801046,21,0.32376604665468733,4.365891582443989,10.213320874206765,4.368429531789099,4.20175248192767,Low
REGION II,ISABELA,SAN AGUSTIN,5377,0.8344801934164032,0.16273014692207552,0.001859773107680863,22880,0,1,6,0,2,24,100,0.3,0,44133.8,0.91584526687744094,9,1.048951048951049,4.255160870373814,9.220180011554783,4.211016251654346,4.095184777375092,Low
REGION II,ISABELA,SAN GUILLERMO,4595,0.46789989118607184,0.5277475516866159,8.705114254624592e-4,20200,0,1,6,0,1,8,100,0.3,0,44133.8,0.7317736670293797,8,0.39603960396039606,4.396082698585419,9.09561258678523,4.598523524682994,4.230808539501231,Low
REGION II,ISABELA,SAN ISIDRO,5545,0.8039675383228133,0.18791704238052298,0.003967538322813345,24861,0,1,13,0,0,14,100,0.3,0,44133.8,0.8979260595130748,14,0.5631310084067415,4.4834986474301175,9.303209265264064,4.481455755742631,4.314938017543071,Low
REGION II,ISABELA,SAN MANUEL,7534,0.774090788425803,0.20573400584019114,0.01393681975046456,31896,0,1,16,0,0,1,100,0.3,0,44133.8,0.8769577913458986,17,0.03135189365437672,4.23360764534112,9.552369464635076,4.288641648336953,4.074441862654345,Low
REGION II,ISABELA,SAN MARIANO,11849,0.5731285340535066,0.41066756688328127,0.008523926069710525,55370,1,1,36,0,1,2,100,0.3,0,44133.8,0.7784623174951473,39,0.036120642947444465,4.672968182969027,10.103896670744478,4.740521438230115,4.497284298060335,High
REGION II,ISABELA,SAN MATEO,15353,0.8875138409431381,0.10760112030222106,0.0023448186022275775,64505,3,1,33,0,3,16,100,0.3,0,44133.8,0.9413144010942487,40,0.24804278738082322,4.201458998241386,10.256595685134467,4.083252546153108,4.043501869026215,Low
REGION II,ISABELA,SAN PABLO,5072,0.8286671924290221,0.15792586750788642,0.007294952681388012,25384,0,1,12,0,0,5,100,0.3,0,44133.8,0.9076301261829653,13,0.19697447210841473,5.004731861198739,9.324026131381784,5.029761025021918,4.816575061949346,High
REGION II,ISABELA,SANTA MARIA,4844,0.6936416184971098,0.29252683732452517,0.002477291494632535,25382,0,1,6,0,0,14,100,0.3,0,44133.8,0.8399050371593724,7,0.5515719801434088,5.2398843930635834,9.323947345521708,5.324140019695621,5.042886850901647,High
REGION II,ISABELA,SANTO TOMAS,4903,0.745665918825209,0.24474811339995922,0.001835610850499694,23005,0,1,5,0,0,2,100,0.3,0,44133.8,0.8680399755251886,6,0.0869376222560313,4.692025290638385,9.225627890610584,4.793754069488969,4.51562493889761,High
REGION II,ISABELA,TUMAUINI,14862,0.8239133360247611,0.1681469519580137,0.0025568564123267393,67650,0,1,28,0,0,7,100,0.3,0,44133.8,0.907986812003768,29,0.10347376201034737,4.551877270892208,10.304198666633912,4.522787865240726,4.380745893303881,Low
REGION II,NUEVA VIZCAYA,ALFONSO CASTANEDA,1783,0.49579360628154795,0.5008412787436904,0.0028042624789680315,7940,0,1,6,0,1,2,100,0.3,0,44133.8,0.7462142456533931,8,0.2518891687657431,4.4531688166012335,8.162016421796558,4.65402125325005,4.285748460368962,High
REGION II,NUEVA VIZCAYA,AMBAGUIO,3535,0.07609618104667609,0.921074964639321,0.002545968882602546,15250,0,1,7,0,1,11,100,0.3,0,44133.8,0.5366336633663367,9,0.7213114754098361,4.314002828854314,8.814545889765819,4.6784531925178126,4.15181452651525,High
REGION II,NUEVA VIZCAYA,ARITAO,8501,0.6882719680037642,0.29902364427714384,0.0011763321962122103,37225,0,1,22,0,1,64,100,0.3,0,44133.8,0.8377837901423362,24,1.7192746809939556,4.378896600399953,9.706859264275318,4.294297400630689,4.214268566086451,Low
REGION II,NUEVA VIZCAYA,BAGABAG,8771,0.8135902405654999,0.17865693763538934,0.003762398814274313,35501,0,1,13,0,0,1,100,0.3,0,44133.8,0.9029187093831945,14,0.028168220613503846,4.047543039562194,9.659442506505773,4.088585895960629,3.89537250090605,Low
REGION II,NUEVA VIZCAYA,BAMBANG,13272,0.7769740807715492,0.21481314044605185,0.0015822784810126582,53433,2,1,24,0,0,4,100,0.3,0,44133.8,0.8843806509945751,27,0.07486010517844778,4.025994575045208,10.068288755916925,4.030839513644163,3.874634167725707,Low
REGION II,NUEVA VIZCAYA,BAYOMBONG,15194,0.8332236409108859,0.15835198104514941,0.006252468079505068,61512,1,1,11,0,0,1,100,0.3,0,44133.8,0.9123996314334606,13,0.016256990505917546,4.048440173752797,10.209086931771955,4.085017820976618,3.896235906636771,Low
REGION II,NUEVA VIZCAYA,DIADI,4403,0.5841471723824665,0.40381558028616854,0.0018169429934135816,18122,0,1,3,0,0,1,100,0.3,0,44133.8,0.7860549625255507,4,0.055181547290586025,4.115830115830116,8.987069512808672,4.310154033528614,3.9610922712608847,Low
REGION II,NUEVA VIZCAYA,DUPAX DEL NORTE,6597,0.6721236925875398,0.3225708655449447,0.0012126724268606943,27514,1,1,14,0,1,36,100,0.3,0,44133.8,0.8334091253600121,17,1.308424801919023,4.1706836440806425,9.404595133517955,4.154562949207426,4.0138835383175255,Low
REGION II,NUEVA VIZCAYA,DUPAX DEL SUR,4528,0.6044611307420494,0.38825088339222613,0.003754416961130742,19111,0,1,15,0,0,5,100,0.3,0,44133.8,0.7985865724381624,16,0.2616294280780702,4.220627208480566,9.04020045888353,4.337192000053439,4.061949435445511,Low
REGION II,NUEVA VIZCAYA,KASIBU,8415,0.4142602495543672,0.5707664884135473,0.0032085561497326204,37705,0,1,29,0,0,61,100,0.3,0,44133.8,0.6996434937611409,30,1.6178225699509348,4.480689245395128,9.719670622528753,4.519996310195774,4.312234237169615,Low
REGION II,NUEVA VIZCAYA,KAYAPA,5516,0.4318346627991298,0.5625453226976069,0,23714,1,1,28,0,2,2,100,0.3,0,44133.8,0.7131073241479333,32,0.08433836552247617,4.299129804205946,9.25597895359859,4.454860382760961,4.137500664833172,Low
REGION II,NUEVA VIZCAYA,QUEZON,4917,0.6394142769981697,0.35916209070571486,2.033760423022168e-4,21056,0,1,6,0,1,1,100,0.3,0,44133.8,0.8189953223510271,8,0.047492401215805474,4.282285946715477,9.137110977944264,4.42881083650904,4.121290065307427,Low
REGION II,NUEVA VIZCAYA,SANTA FE,3721,0.5915076592313894,0.40741736092448266,8.062348830959419e-4,16180,0,1,6,0,0,6,100,0.3,0,44133.8,0.7952163396936307,7,0.37082818294190356,4.348293469497447,8.873733759526942,4.49342461810181,4.184815983768231,Low
REGION II,NUEVA VIZCAYA,SOLANO,15236,0.8356524022053032,0.15404305592018902,0.006891572591231294,59517,2,1,22,0,1,13,100,0.3,0,44133.8,0.9126739301653978,26,0.21842498781860645,3.906340246783933,10.17611787474248,3.8739007769462317,3.75947833729536,Low
REGION II,NUEVA VIZCAYA,VILLAVERDE,4439,0.737102951115116,0.255012390177968,0.0031538634827663887,18507,0,1,9,0,1,23,100,0.3,0,44133.8,0.8646091462041,11,1.2427730048089913,4.169182248254112,9.008089281202537,4.151064099271655,4.0124385886385525,Low
REGION II,QUIRINO,AGLIPAY,6540,0.6417431192660551,0.3559633027522936,0.0010703363914373089,27787,0,1,15,0,3,0,100,0.3,0,44133.8,0.819724770642202,19,0,4.248776758409786,9.414467643888852,4.356063473442479,4.089040681081537,Low
REGION II,QUIRINO,CABARROGUIS,6822,0.6619759601289944,0.3362650249193785,7.32922896511287e-4,30582,1,1,16,0,3,6,100,0.3,0,44133.8,0.8301084725886836,21,0.19619383951343927,4.482849604221636,9.510303507162655,4.554360750061818,4.314313375620427,Low
REGION II,QUIRINO,DIFFUN,12087,0.697857201952511,0.2942003805741706,0.0052122114668652275,52569,0,1,33,0,5,1,100,0.3,0,44133.8,0.8449573922395963,39,0.019022617892674388,4.34921816827997,10.051987512604471,4.351806660130859,4.185705917778531,Low
REGION II,QUIRINO,MADDELA,8842,0.6874010404885772,0.30717032345623163,0.003166704365528161,38499,1,1,32,0,3,1,100,0.3,0,44133.8,0.840986202216693,37,0.025974700641575105,4.354105406016738,9.740508938517259,4.367791703672017,4.190409415999332,Low
REGION II,QUIRINO,NAGTIPUNAN,4891,0.40257616029441834,0.5927213248824371,0,23484,0,1,13,0,1,16,100,0.3,0,44133.8,0.698936822735637,15,0.681314937830012,4.8014720915968105,9.24623363646109,4.98390808322794,4.620957001978454,High
REGION II,QUIRINO,SAGUDAY,3979,0.7838652927871325,0.21110831867303342,0.0030158331239004774,16070,0,1,9,0,1,1,100,0.3,0,44133.8,0.8894194521236491,11,0.062227753578095825,4.038703191756722,8.866912986081745,4.101780459748367,3.886864994076091,Low
REGION III,AURORA,BALER,8760,0.6570776255707762,0.3310502283105023,0.00502283105022831,39562,2,1,8,0,0,1,99.3,0.1,0,24390,0.8226027397260274,11,0.025276780749203785,4.516210045662101,9.174735096891096,4.649453220870868,3.6077223424233926,High
REGION III,AURORA,CASIGURAN,5684,0.4558409570724842,0.5321956368754398,0.010380014074595356,24313,0,1,16,0,0,55,99.3,0.1,0,24390,0.721938775510204,17,2.2621642742565706,4.277445460942998,8.6879422128161,4.28707209024769,3.4169880058532995,Low
REGION III,AURORA,DILASAG,3860,0.505440414507772,0.49145077720207253,0.0015544041450777201,15835,0,1,9,0,0,17,99.3,0.1,0,24390,0.7511658031088082,10,1.0735712030312599,4.102331606217617,8.25924397337196,4.21666827382453,3.277100321318463,Low
REGION III,AURORA,DINALUNGAN,2658,0.5752445447705041,0.41723100075244546,0.001128668171557562,11322,0,1,7,0,0,24,99.3,0.1,0,24390,0.7838600451467268,8,2.1197668256491786,4.25959367945824,7.9238722042853444,4.255030207763118,3.402727315968761,Low
REGION III,AURORA,DINGALAN,5706,0.5667718191377498,0.3930949877322117,0.022082018927444796,25482,0,1,7,0,0,17,99.3,0.1,0,24390,0.7633193130038556,8,0.6671375873165372,4.465825446898002,8.734895611708838,4.612338377206659,3.5674731864192615,Low
REGION III,AURORA,DIPACULAO,7024,0.6210136674259681,0.3703018223234624,0.003416856492027335,29736,0,1,18,0,0,32,99.3,0.1,0,24390,0.8061645785876993,19,1.0761366693570082,4.233485193621868,8.889258709568992,4.257636238150075,3.381870852977365,Low
REGION III,AURORA,MARIA AURORA,9347,0.7009735744089013,0.2897186262972077,0.005349309939017867,40734,0,1,31,0,0,167,99.3,0.1,0,24390,0.8458328875575052,32,4.09976923454608,4.3579758211190756,9.203926178347793,4.020366548089243,3.481318755909909,Low
REGION III,AURORA,SAN LUIS,6027,0.5715944914551186,0.4099883855981417,0.009457441513190641,27352,0,1,13,0,0,34,99.3,0.1,0,24390,0.7765886842541895,14,1.2430535244223457,4.538244566119131,8.805701944873098,4.5964282963066045,3.6253243651268687,Low
REGION III,BATAAN,ABUCAY,9256,0.8980121002592912,0.09863872082973206,0.0014044943820224719,39880,0,1,11,0,1,1,99.3,0.1,0,24390,0.9473314606741573,13,0.02507522567703109,4.308556611927399,9.18274015409547,4.309307866346029,3.441840790238902,Low
REGION III,BATAAN,BAGAC,6008,0.8543608521970706,0.1443075898801598,1.6644474034620507e-4,26936,0,1,14,0,0,10,99.3,0.1,0,24390,0.9265146471371505,15,0.37125037125037125,4.483355525965379,8.79037828908021,4.466013711940468,3.5814768880355254,Low
REGION III,BATAAN,BALANGA,20832,0.908650153609831,0.08587749615975422,0.0026401689708141322,96061,5,5,25,0,0,3,99.3,0.1,0,24390,0.9515889016897081,35,0.03123015583847763,4.61122311827957,10.061788492151251,4.521648975093528,3.683622440390179,Low
REGION III,BATAAN,DINALUPIHAN,23405,0.8788720358897671,0.11612903225806452,0.0026917325357829524,106371,2,3,33,0,1,18,99.3,0.1,0,24390,0.9369365520187994,39,0.1692190540654878,4.544798120059816,10.163733932445476,4.4419301118744725,3.630559596157985,Low
